hard cheese,beef,citrus fruit,specialty bar,pastry,white bread,soda,vinegar,long life bakery product,domestic eggs,,,,,,,,,,,,,,,,
yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,beverages,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
ham,beef,whipped/sour cream,white bread,mustard,newspapers,frozen potato products,brown bread,,,,,,,,,,,,,,,,,,
soda,ham,frankfurter,whole milk,canned beer,butter milk,domestic eggs,pastry,other vegetables,sliced cheese,misc. beverages,,,,,,,,,,,,,,,
sausage,grapes,ice cream,white wine,pork,hard cheese,yogurt,root vegetables,detergent,onions,photo/film,sliced cheese,soda,margarine,whipped/sour cream,flour,,,,,,,,,,
rolls/buns,butter,bottled beer,grapes,bottled water,pasta,canned beer,,,,,,,,,,,,,,,,,,,
chicken,rolls/buns,butter milk,whipped/sour cream,waffles,other vegetables,whole milk,margarine,soda,salty snack,UHT-milk,canned beer,shopping bags,curd,,,,,,,,,,,,
salty snack,yogurt,root vegetables,curd,shopping bags,margarine,pastry,coffee,bottled water,,,,,,,,,,,,,,,,,
sausage,shopping bags,other vegetables,condensed milk,canned beer,bottled beer,waffles,spread cheese,curd,bottled water,butter,dog food,abrasive cleaner,soda,roll products ,processed cheese,,,,,,,,,,
whole milk,newspapers,cling film/bags,pip fruit,dishes,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,whole milk,other vegetables,citrus fruit,pork,cleaner,beverages,butter milk,soda,hard cheese,white bread,tropical fruit,misc. beverages,sugar,cream cheese ,,,,,,,,,,
frankfurter,margarine,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,whipped/sour cream,condensed milk,finished products,sausage,meat,yogurt,tropical fruit,whole milk,bottled beer,processed cheese,soda,bottled water,roll products ,waffles,,,,,,,,,,,
frozen vegetables,sausage,whole milk,onions,soda,rolls/buns,other vegetables,oil,frozen fish,hard cheese,shopping bags,baking powder,,,,,,,,,,,,,,
meat,oil,specialty chocolate,whole milk,other vegetables,margarine,pasta,specialty cheese,soda,long life bakery product,,,,,,,,,,,,,,,,
sausage,shopping bags,citrus fruit,beverages,dog food,frozen meals,tropical fruit,other vegetables,sugar,bottled beer,pasta,bottled water,butter,domestic eggs,chocolate,,,,,,,,,,,
soda,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,candy,UHT-milk,salty snack,soda,soft cheese,bottled water,shopping bags,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,dessert,soda,turkey,coffee,onions,condensed milk,rolls/buns,other vegetables,canned fruit,shopping bags,white bread,soft cheese,processed cheese,,,,,,,,,,,
other vegetables,tropical fruit,yogurt,UHT-milk,berries,canned beer,whipped/sour cream,,,,,,,,,,,,,,,,,,,
frozen vegetables,butter,other vegetables,candy,,,,,,,,,,,,,,,,,,,,,,
beef,frankfurter,citrus fruit,root vegetables,tropical fruit,margarine,chicken,dessert,curd,whole milk,skin care,frozen vegetables,pip fruit,butter,packaged fruit/vegetables,,,,,,,,,,,
citrus fruit,soda,coffee,frozen meals,bottled beer,,,,,,,,,,,,,,,,,,,,,
other vegetables,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,dessert,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,turkey,grapes,pastry,pot plants,whole milk,other vegetables,soda,dishes,,,,,,,,,,,,,,,,
sausage,processed cheese,pastry,baking powder,specialty cheese,liqueur,,,,,,,,,,,,,,,,,,,,
white wine,ham,specialty bar,napkins,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
sausage,UHT-milk,sugar,berries,herbs,coffee,butter,other vegetables,domestic eggs,oil,tea,,,,,,,,,,,,,,,
rolls/buns,frozen dessert,yogurt,cream cheese ,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,yogurt,fruit/vegetable juice,coffee,frozen vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,
pork,sausage,ice cream,hamburger meat,fruit/vegetable juice,whole milk,grapes,root vegetables,sliced cheese,coffee,berries,shopping bags,napkins,,,,,,,,,,,,,
sausage,pip fruit,curd,shopping bags,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,whole milk,hard cheese,domestic eggs,flour,canned vegetables,flower (seeds),,,,,,,,,,,,,,,,,,,
organic sausage,whole milk,frozen meals,onions,pickled vegetables,sugar,,,,,,,,,,,,,,,,,,,,
citrus fruit,frozen meals,other vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,
specialty bar,bottled water,sugar,tropical fruit,sausage,yogurt,other vegetables,pastry,curd,semi-finished bread,soda,white bread,mayonnaise,butter,,,,,,,,,,,,
cream cheese ,shopping bags,pork,hamburger meat,pip fruit,citrus fruit,chicken,UHT-milk,other vegetables,tropical fruit,yogurt,brown bread,curd,specialty chocolate,pastry,canned fish,whole milk,domestic eggs,root vegetables,red/blush wine,waffles,soda,,,,
other vegetables,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,
butter,whole milk,,,,,,,,,,,,,,,,,,,,,,,,
oil,other vegetables,white wine,whole milk,canned fish,margarine,sauces,misc. beverages,brown bread,,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,red/blush wine,rolls/buns,liquor,whole milk,root vegetables,frozen meals,seasonal products,butter milk,canned fruit,softener,,,,,,,,,,,,,,
citrus fruit,pork,cake bar,cereals,napkins,flower soil/fertilizer,,,,,,,,,,,,,,,,,,,,
specialty bar,cleaner,,,,,,,,,,,,,,,,,,,,,,,,
artif. sweetener,pork,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,
coffee,dessert,tidbits,other vegetables,rolls/buns,cream cheese ,specialty cheese,,,,,,,,,,,,,,,,,,,
curd,white bread,other vegetables,sausage,root vegetables,salt,citrus fruit,ice cream,frozen potato products,hygiene articles,specialty chocolate,whole milk,onions,butter,pastry,domestic eggs,rolls/buns,shopping bags,dessert,mustard,butter milk,dental care,,,,
sausage,whole milk,condensed milk,hard cheese,rolls/buns,cream cheese ,yogurt,bottled beer,dessert,semi-finished bread,house keeping products,,,,,,,,,,,,,,,
sausage,frankfurter,photo/film,whole milk,whipped/sour cream,butter,yogurt,rolls/buns,shopping bags,white bread,other vegetables,brown bread,pot plants,dessert,,,,,,,,,,,,
meat,other vegetables,cookware,canned beer,citrus fruit,root vegetables,frozen vegetables,butter,ice cream,bottled water,hamburger meat,newspapers,photo/film,,,,,,,,,,,,,
tropical fruit,root vegetables,beverages,yogurt,sausage,chicken,oil,ham,whole milk,rolls/buns,citrus fruit,soda,butter,pastry,sliced cheese,,,,,,,,,,,
UHT-milk,finished products,butter milk,spices,fish,rolls/buns,ice cream,,,,,,,,,,,,,,,,,,,
tropical fruit,finished products,rolls/buns,coffee,oil,frozen vegetables,hamburger meat,newspapers,,,,,,,,,,,,,,,,,,
misc. beverages,soda,other vegetables,white bread,yogurt,bottled water,snack products,shopping bags,,,,,,,,,,,,,,,,,,
root vegetables,UHT-milk,napkins,whole milk,bottled water,newspapers,butter,pork,chicken,frozen vegetables,whipped/sour cream,onions,specialty bar,cream cheese ,,,,,,,,,,,,
salty snack,margarine,soups,rolls/buns,,,,,,,,,,,,,,,,,,,,,,
yogurt,butter,citrus fruit,tropical fruit,hygiene articles,rolls/buns,ice cream,chocolate marshmallow,pastry,napkins,shopping bags,bottled water,soda,,,,,,,,,,,,,
whole milk,herbs,meat,bottled beer,long life bakery product,root vegetables,pork,soda,dessert,coffee,hygiene articles,chewing gum,domestic eggs,yogurt,pickled vegetables,,,,,,,,,,,
whole milk,frankfurter,citrus fruit,pip fruit,butter,chicken,canned fruit,soft cheese,grapes,ice cream,margarine,whipped/sour cream,other vegetables,flower (seeds),frozen meals,,,,,,,,,,,
citrus fruit,whole milk,packaged fruit/vegetables,abrasive cleaner,napkins,rolls/buns,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,herbs,root vegetables,salty snack,brown bread,napkins,yogurt,spread cheese,canned beer,prosecco,,,,,,,,,,,,,,,
sausage,other vegetables,frankfurter,whole milk,whipped/sour cream,misc. beverages,margarine,yogurt,frozen meals,rice,cat food,,,,,,,,,,,,,,,
domestic eggs,whole milk,tropical fruit,citrus fruit,onions,fruit/vegetable juice,rolls/buns,sugar,mustard,,,,,,,,,,,,,,,,,
oil,beverages,whole milk,pork,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,tropical fruit,light bulbs,pip fruit,specialty cheese,hard cheese,canned beer,specialty fat,shopping bags,,,,,,,,,,,,,,,,
waffles,hygiene articles,root vegetables,whipped/sour cream,butter milk,semi-finished bread,soda,soft cheese,other vegetables,white wine,domestic eggs,dishes,,,,,,,,,,,,,,
frankfurter,sausage,chicken,other vegetables,processed cheese,bottled water,dessert,soda,,,,,,,,,,,,,,,,,,
pip fruit,tropical fruit,other vegetables,meat,pickled vegetables,rice,root vegetables,hard cheese,yogurt,jam,UHT-milk,bottled beer,beverages,soft cheese,long life bakery product,flower (seeds),,,,,,,,,,
chicken,sausage,yogurt,herbs,cream cheese ,house keeping products,red/blush wine,domestic eggs,napkins,,,,,,,,,,,,,,,,,
bottled beer,chicken,pastry,Instant food products,soda,rolls/buns,dishes,,,,,,,,,,,,,,,,,,,
bottled beer,whole milk,rolls/buns,canned beer,salty snack,other vegetables,yogurt,white bread,,,,,,,,,,,,,,,,,,
chicken,yogurt,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,sausage,pip fruit,soda,frozen vegetables,whipped/sour cream,roll products ,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,citrus fruit,shopping bags,root vegetables,butter,hard cheese,bottled water,rolls/buns,yogurt,,,,,,,,,,,,,,,,,
pasta,whole milk,canned beer,rolls/buns,pip fruit,tropical fruit,margarine,pastry,canned fish,detergent,yogurt,bottled beer,,,,,,,,,,,,,,
rolls/buns,frankfurter,hamburger meat,whipped/sour cream,whole milk,other vegetables,dishes,,,,,,,,,,,,,,,,,,,
citrus fruit,sausage,tropical fruit,pork,spread cheese,other vegetables,white wine,whole milk,yogurt,root vegetables,flower (seeds),candy,,,,,,,,,,,,,,
whole milk,yogurt,pork,rolls/buns,frozen vegetables,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,
meat,sausage,hamburger meat,other vegetables,whole milk,baking powder,pastry,brown bread,rolls/buns,sugar,canned beer,,,,,,,,,,,,,,,
pork,brown bread,root vegetables,whole milk,white wine,napkins,waffles,pastry,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,sausage,pastry,curd,cocoa drinks,butter,whipped/sour cream,pickled vegetables,margarine,,,,,,,,,,,,,,,,
newspapers,hard cheese,salty snack,,,,,,,,,,,,,,,,,,,,,,,
candy,rolls/buns,other vegetables,berries,red/blush wine,mustard,canned beer,,,,,,,,,,,,,,,,,,,
long life bakery product,frankfurter,pip fruit,tropical fruit,hamburger meat,other vegetables,oil,skin care,rolls/buns,waffles,butter,canned vegetables,soft cheese,,,,,,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,ice cream,,,,,,,,,,,,,,,,,,,,,,,,
ham,packaged fruit/vegetables,tropical fruit,chocolate,rolls/buns,hygiene articles,,,,,,,,,,,,,,,,,,,,
curd,bottled beer,frozen vegetables,rolls/buns,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,
citrus fruit,specialty cheese,sausage,other vegetables,onions,rolls/buns,,,,,,,,,,,,,,,,,,,,
pastry,specialty bar,mustard,flour,yogurt,,,,,,,,,,,,,,,,,,,,,
pork,misc. beverages,pip fruit,frozen meals,rice,grapes,pastry,canned beer,soda,,,,,,,,,,,,,,,,,
finished products,soft cheese,mayonnaise,root vegetables,pip fruit,bottled beer,processed cheese,coffee,canned fruit,,,,,,,,,,,,,,,,,
bottled beer,citrus fruit,soda,,,,,,,,,,,,,,,,,,,,,,,
pork,chicken,waffles,meat,citrus fruit,rolls/buns,specialty bar,chewing gum,curd,bottled beer,hygiene articles,female sanitary products,baking powder,shopping bags,,,,,,,,,,,,
syrup,soups,whole milk,beef,bottled beer,,,,,,,,,,,,,,,,,,,,,
yogurt,specialty bar,specialty chocolate,misc. beverages,citrus fruit,frankfurter,bottled water,processed cheese,condensed milk,whole milk,salt,white wine,curd,rolls/buns,,,,,,,,,,,,
bottled water,rolls/buns,napkins,long life bakery product,root vegetables,soda,mustard,chocolate,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,cereals,ice cream,chewing gum,beef,ham,frozen vegetables,yogurt,condensed milk,canned beer,soda,,,,,,,,,,,,,,,
rolls/buns,sausage,bottled beer,chicken,other vegetables,pip fruit,grapes,roll products ,curd,instant coffee,whole milk,sugar,canned vegetables,pastry,shopping bags,,,,,,,,,,,
sausage,ham,tropical fruit,other vegetables,shopping bags,whole milk,pastry,bottled beer,butter,cream cheese ,,,,,,,,,,,,,,,,
sausage,ham,hamburger meat,dessert,canned beer,frozen vegetables,detergent,whipped/sour cream,newspapers,yogurt,dishes,misc. beverages,domestic eggs,,,,,,,,,,,,,
newspapers,soda,chicken,whole milk,processed cheese,berries,roll products ,curd,,,,,,,,,,,,,,,,,,
condensed milk,sausage,other vegetables,tropical fruit,domestic eggs,whipped/sour cream,root vegetables,fruit/vegetable juice,misc. beverages,,,,,,,,,,,,,,,,,
pastry,processed cheese,root vegetables,citrus fruit,condensed milk,whole milk,rolls/buns,bottled water,Instant food products,other vegetables,hard cheese,canned fish,butter milk,mayonnaise,,,,,,,,,,,,
ham,frozen meals,sausage,whole milk,citrus fruit,curd,UHT-milk,canned beer,brown bread,other vegetables,fruit/vegetable juice,butter,bottled water,frozen vegetables,chocolate,,,,,,,,,,,
chicken,Instant food products,onions,bottled beer,butter,,,,,,,,,,,,,,,,,,,,,
frankfurter,onions,whipped/sour cream,grapes,waffles,coffee,yogurt,spread cheese,dishes,domestic eggs,oil,,,,,,,,,,,,,,,
pet care,citrus fruit,rolls/buns,flour,coffee,frozen meals,domestic eggs,napkins,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,cling film/bags,napkins,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,meat,whole milk,curd,canned beer,,,,,,,,,,,,,,,,,,,,,
bottled water,sausage,tropical fruit,whole milk,grapes,other vegetables,frozen vegetables,margarine,vinegar,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,whipped/sour cream,root vegetables,mustard,rolls/buns,brown bread,pot plants,flour,pastry,,,,,,,,,,,,,,,,
other vegetables,frankfurter,honey,bottled water,fruit/vegetable juice,berries,yogurt,root vegetables,spices,bottled beer,chocolate,pastry,,,,,,,,,,,,,,
tropical fruit,ham,other vegetables,dessert,frozen vegetables,pastry,rolls/buns,margarine,napkins,bottled water,rice,soda,white bread,,,,,,,,,,,,,
other vegetables,red/blush wine,chicken,shopping bags,specialty chocolate,dog food,whole milk,fruit/vegetable juice,white bread,,,,,,,,,,,,,,,,,
bottled water,sliced cheese,soda,oil,syrup,,,,,,,,,,,,,,,,,,,,,
whole milk,frankfurter,grapes,soda,citrus fruit,salt,napkins,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,
other vegetables,pip fruit,white wine,tropical fruit,domestic eggs,rolls/buns,sweet spreads,,,,,,,,,,,,,,,,,,,
beef,frankfurter,whole milk,soda,rolls/buns,berries,pip fruit,pastry,other vegetables,bottled water,ketchup,semi-finished bread,,,,,,,,,,,,,,
soda,root vegetables,chewing gum,beef,chocolate,bottled beer,,,,,,,,,,,,,,,,,,,,
canned beer,bottled water,frankfurter,whole milk,curd,shopping bags,domestic eggs,hard cheese,cat food,butter,,,,,,,,,,,,,,,,
whole milk,herbs,bottled water,soda,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
meat,tropical fruit,other vegetables,detergent,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,
tropical fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
pork,meat,beef,cooking chocolate,rolls/buns,other vegetables,butter milk,bottled water,tropical fruit,salty snack,flour,chewing gum,baking powder,root vegetables,specialty bar,whipped/sour cream,instant coffee,newspapers,,,,,,,,
whole milk,canned beer,ice cream,bottled beer,red/blush wine,frozen vegetables,newspapers,pastry,hard cheese,cream cheese ,soda,domestic eggs,,,,,,,,,,,,,,
frankfurter,yogurt,rolls/buns,pastry,tropical fruit,curd,processed cheese,bottled water,soda,sugar,ice cream,,,,,,,,,,,,,,,
hard cheese,soft cheese,onions,napkins,soda,semi-finished bread,berries,butter milk,cat food,shopping bags,,,,,,,,,,,,,,,,
root vegetables,soda,ham,canned beer,brown bread,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,whipped/sour cream,vinegar,yogurt,chocolate,newspapers,Instant food products,,,,,,,,,,,,,,,,,,
tropical fruit,frozen fish,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,turkey,ham,grapes,frankfurter,curd,tropical fruit,white bread,whole milk,citrus fruit,dishes,ketchup,processed cheese,pastry,soda,,,,,,,,,,
other vegetables,whole milk,sausage,beef,onions,rolls/buns,liquor,salt,mustard,soda,salty snack,hard cheese,pastry,,,,,,,,,,,,,
curd,tropical fruit,whole milk,mustard,bottled water,,,,,,,,,,,,,,,,,,,,,
dish cleaner,whole milk,bottled beer,pastry,margarine,butter,hard cheese,chocolate,canned vegetables,,,,,,,,,,,,,,,,,
root vegetables,soda,other vegetables,citrus fruit,ice cream,whipped/sour cream,bottled water,frozen dessert,,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,sausage,rolls/buns,frozen vegetables,frozen fruits,whole milk,butter milk,specialty bar,,,,,,,,,,,,,,,,,
whole milk,tropical fruit,sausage,beef,other vegetables,curd,frankfurter,rolls/buns,coffee,canned beer,waffles,whipped/sour cream,pastry,bottled water,candles,soda,cake bar,sweet spreads,brown bread,flour,,,,,,
other vegetables,whole milk,beef,bottled beer,yogurt,,,,,,,,,,,,,,,,,,,,,
beef,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,other vegetables,whole milk,canned fish,sugar,white bread,waffles,flour,,,,,,,,,,,,,,,,,,
white bread,whole milk,tropical fruit,fruit/vegetable juice,newspapers,chocolate,yogurt,rolls/buns,pastry,canned beer,,,,,,,,,,,,,,,,
frankfurter,frozen vegetables,root vegetables,beef,whipped/sour cream,misc. beverages,,,,,,,,,,,,,,,,,,,,
frozen fish,soda,whole milk,hamburger meat,tropical fruit,white bread,butter,cream cheese ,coffee,fruit/vegetable juice,,,,,,,,,,,,,,,,
brown bread,curd,sausage,yogurt,grapes,butter milk,tea,canned beer,soups,frozen vegetables,whole milk,cake bar,soda,,,,,,,,,,,,,
whole milk,chewing gum,salty snack,candy,sugar,pip fruit,rolls/buns,bottled water,cream cheese ,,,,,,,,,,,,,,,,,
other vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,dessert,soda,chocolate marshmallow,pot plants,cream cheese ,,,,,,,,,,,,,,,,,,,
curd cheese,meat,other vegetables,whole milk,yogurt,herbs,bottled water,fruit/vegetable juice,mayonnaise,tea,zwieback,,,,,,,,,,,,,,,
frankfurter,hamburger meat,UHT-milk,soft cheese,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,popcorn,chicken,pastry,whole milk,bottled water,photo/film,meat,domestic eggs,dishes,herbs,canned beer,pip fruit,onions,cream cheese ,root vegetables,rolls/buns,fruit/vegetable juice,oil,margarine,butter milk,chocolate,candles,white bread,female sanitary products
pip fruit,rolls/buns,candy,whole milk,yogurt,long life bakery product,cake bar,soda,canned vegetables,cat food,,,,,,,,,,,,,,,,
other vegetables,beverages,bottled beer,coffee,curd,soda,UHT-milk,domestic eggs,chocolate,rolls/buns,salty snack,pastry,,,,,,,,,,,,,,
coffee,curd,citrus fruit,packaged fruit/vegetables,pip fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,
pip fruit,onions,other vegetables,tropical fruit,whipped/sour cream,rolls/buns,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,soda,canned beer,bottled water,specialty chocolate,domestic eggs,cling film/bags,bottled beer,waffles,misc. beverages,instant coffee,,,,,,,,,,,,,,
whole milk,pip fruit,whipped/sour cream,turkey,yogurt,beef,coffee,frozen vegetables,root vegetables,curd,other vegetables,chocolate,herbs,berries,fruit/vegetable juice,,,,,,,,,,,
pork,soda,sugar,berries,,,,,,,,,,,,,,,,,,,,,,
specialty bar,rolls/buns,candy,soda,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,
UHT-milk,hygiene articles,root vegetables,newspapers,cake bar,rolls/buns,ice cream,,,,,,,,,,,,,,,,,,,
root vegetables,canned beer,other vegetables,tropical fruit,rolls/buns,pickled vegetables,tea,,,,,,,,,,,,,,,,,,,
pastry,waffles,rolls/buns,butter,other vegetables,whole milk,dental care,shopping bags,frozen meals,house keeping products,cream cheese ,frozen vegetables,,,,,,,,,,,,,,
